CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Dependent_count_t,Months_Inactive_12_mon_t,Contacts_Count_12_mon_t,Total_Revolving_Bal_t,Total_Amt_Chng_Q4_Q1_t,Total_Ct_Chng_Q4_Q1_t,Avg_Utilization_Ratio_t,Education_Level_t,Marital_Status_t,Income_Category_t
9241,708585933,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1656.0,1429,227.0,0.777,4258,77,0.75,0.863,0.00019517,0.9998,4.0,2.0,3.0,1429.0,0.777,0.75,0.863,High School,Single,Less than $40K
9242,780036483,Existing Customer,38,M,1,Graduate,Single,Less than $40K,Blue,28,4,5,2,1690.0,1459,231.0,0.667,3928,69,0.643,0.863,0.00018857,0.99981,1.0,5.0,2.0,1459.0,0.667,0.643,0.863,Graduate,Single,Less than $40K
9243,758076408,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0.00010183,0.9999,2.0,1.0,3.0,1603.0,0.579,1.263,0.863,others,Single,$40K - $60K
9244,714250908,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,47,3,4,2,2927.0,2517,410.0,0.419,2231,60,0.875,0.86,0.99542,0.00457826,2.0,4.0,2.0,2517.0,0.419,0.875,0.86,Graduate,Married,Less than $40K
9245,714557583,Existing Customer,58,F,2,College,Single,Less than $40K,Blue,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,7.7964e-05,0.99992,2.0,4.0,2.0,1902.0,0.691,0.975,0.86,College,Single,Less than $40K
9246,719075883,Existing Customer,38,F,3,High School,Married,$40K - $60K,Blue,27,2,3,3,2363.0,2033,330.0,0.498,3904,66,0.61,0.86,0.00030516,0.99969,3.0,3.0,3.0,2033.0,0.498,0.61,0.86,High School,Married,$40K - $60K
9247,719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,0.99513,0.00487126,3.0,2.0,3.0,2283.0,0.751,0.485,0.86,Uneducated,Single,$40K - $60K
9248,784994883,Existing Customer,26,F,0,Unknown,Married,Less than $40K,Blue,20,2,2,2,2516.0,2378,138.0,1.033,4746,75,0.875,0.945,0.00010736,0.99989,2.0,2.0,2.0,2378.0,1.033,0.875,0.945,others,Married,Less than $40K
9249,710842308,Existing Customer,41,F,5,Uneducated,Single,$40K - $60K,Blue,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.844,0.41,0.00054773,0.99945,5.0,3.0,4.0,928.0,0.662,0.844,0.41,Uneducated,Single,$40K - $60K
9250,715940358,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,42,6,2,2,5822.0,2387,3435.0,0.76,1804,49,0.75,0.41,0.00010684,0.99989,1.0,2.0,2.0,2387.0,0.76,0.75,0.41,Graduate,Married,Less than $40K
9251,712046808,Attrited Customer,49,F,3,Doctorate,Divorced,Unknown,Blue,42,1,3,3,3802.0,1558,2244.0,0.489,2003,43,0.593,0.41,0.9978,0.00219584,3.0,3.0,3.0,1558.0,0.489,0.593,0.41,Doctorate,Divorced,others
9252,771450708,Existing Customer,58,F,3,Graduate,Married,$40K - $60K,Blue,46,5,3,1,4669.0,1913,2756.0,0.591,4363,73,0.973,0.41,0.00011256,0.99989,3.0,3.0,1.0,1913.0,0.591,0.973,0.41,Graduate,Married,$40K - $60K
9253,807426033,Existing Customer,37,M,2,Unknown,Single,$60K - $80K,Blue,32,4,1,1,2865.0,1176,1689.0,0.665,3462,61,0.906,0.41,3.6508e-05,0.99996,2.0,1.0,1.0,1176.0,0.665,0.906,0.41,others,Single,$60K - $80K
9254,713522058,Existing Customer,39,F,0,College,Married,Less than $40K,Blue,30,3,2,3,1978.0,871,1107.0,0.636,4299,59,0.844,0.44,0.00015971,0.99984,2.0,2.0,3.0,871.0,0.636,0.844,0.44,College,Married,Less than $40K
9255,779524833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44,0.00031211,0.99969,1.0,3.0,3.0,1563.0,0.893,0.735,0.44,others,Single,$80K - $120K
9256,803231058,Existing Customer,53,M,3,High School,Single,Less than $40K,Blue,47,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44,3.3505e-05,0.99997,3.0,1.0,1.0,1474.0,0.393,0.737,0.44,High School,Single,Less than $40K
9257,812488608,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,39,6,1,3,5024.0,2209,2815.0,0.66,4908,73,0.659,0.44,9.3457e-05,0.99991,3.0,1.0,3.0,2209.0,0.66,0.659,0.44,College,others,Less than $40K
9258,718342158,Attrited Customer,38,F,4,Graduate,Single,Less than $40K,Blue,26,2,2,2,4391.0,1933,2458.0,0.579,1849,36,0.385,0.44,0.99169,0.00831,4.0,2.0,2.0,1933.0,0.579,0.385,0.44,Graduate,Single,Less than $40K
9259,787543008,Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851.0,1695,2156.0,0.717,2349,61,0.968,0.44,0.00048435,0.99952,1.0,3.0,4.0,1695.0,0.717,0.968,0.44,Graduate,Single,$40K - $60K
9260,719557983,Existing Customer,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966.0,2371,595.0,0.969,4416,83,0.844,0.799,0.0003262,0.99967,4.0,3.0,3.0,2371.0,0.969,0.844,0.799,Uneducated,Married,$60K - $80K
9261,778407033,Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,39,6,3,4,2417.0,1932,485.0,1.044,2367,50,0.786,0.799,0.00045531,0.99954,2.0,3.0,4.0,1932.0,1.044,0.786,0.799,Uneducated,Married,Less than $40K
9262,712399308,Attrited Customer,38,F,3,High School,Unknown,Less than $40K,Blue,36,5,3,3,2989.0,2387,602.0,0.437,2143,67,0.558,0.799,0.99673,0.00326528,3.0,3.0,3.0,2387.0,0.437,0.558,0.799,High School,others,Less than $40K
9263,709265208,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438.3,780,658.3,0.66,4422,59,0.844,0.542,0.00018864,0.99981,4.0,3.0,2.0,780.0,0.66,0.844,0.542,Graduate,Single,Less than $40K
9264,711367308,Existing Customer,37,M,3,Uneducated,Single,$40K - $60K,Blue,19,3,3,4,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542,0.00055052,0.99945,3.0,3.0,4.0,1185.0,0.998,0.861,0.542,Uneducated,Single,$40K - $60K
9265,714525633,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,1886.0,1023,863.0,0.708,4233,81,0.884,0.542,0.00019771,0.9998,2.0,3.0,2.0,1023.0,0.708,0.884,0.542,others,Single,Less than $40K
9266,778456983,Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542,0.00033251,0.99967,2.0,3.0,3.0,1205.0,0.395,0.361,0.542,others,Single,Less than $40K
9267,719829633,Existing Customer,42,F,2,Unknown,Married,Less than $40K,Blue,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.837,0.542,0.00056716,0.99943,2.0,3.0,4.0,1733.0,0.909,0.837,0.542,others,Married,Less than $40K
9268,827049558,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,43,3,2,2,2158.0,1170,988.0,0.73,4421,89,0.679,0.542,0.00011382,0.99989,2.0,2.0,2.0,1170.0,0.73,0.679,0.542,Graduate,others,$80K - $120K
9269,741116058,Existing Customer,48,M,2,Graduate,Married,$40K - $60K,Blue,41,5,2,4,2582.0,1399,1183.0,0.559,2144,42,0.909,0.542,0.00032656,0.99967,2.0,2.0,4.0,1399.0,0.559,0.909,0.542,Graduate,Married,$40K - $60K
9270,787570758,Existing Customer,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,4,2944.0,1596,1348.0,0.737,2070,44,0.467,0.542,0.00053055,0.99947,2.0,3.0,4.0,1596.0,0.737,0.467,0.542,Uneducated,Married,$120K +
9271,708272808,Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718.0,1474,1244.0,0.71,3542,59,0.639,0.542,7.0865e-05,0.99993,5.0,2.0,1.0,1474.0,0.71,0.639,0.542,Graduate,Single,Less than $40K
9272,711389358,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,23,5,3,2,5791.0,2517,3274.0,0.69,2516,64,0.641,0.435,0.99467,0.00533,3.0,3.0,2.0,2517.0,0.69,0.641,0.435,Graduate,Married,$40K - $60K
9273,720852108,Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,31,2,3,1,3569.0,1553,2016.0,0.798,16695,116,0.681,0.435,0.0001106,0.99989,4.0,3.0,1.0,1553.0,0.798,0.681,0.435,High School,Divorced,$120K +
9274,801499908,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,37,4,3,2,4724.0,2056,2668.0,0.423,1232,31,0.55,0.435,0.00018864,0.99981,4.0,3.0,2.0,2056.0,0.423,0.55,0.435,Graduate,Married,Less than $40K
9275,779947908,Existing Customer,56,M,2,Graduate,Divorced,$120K +,Blue,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435,0.00010848,0.99989,2.0,3.0,1.0,1435.0,0.968,0.737,0.435,Graduate,Divorced,$120K +
9276,772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791.0,1648,2143.0,1.227,2058,34,0.789,0.435,4.8595e-05,0.99995,2.0,1.0,2.0,1648.0,1.227,0.789,0.435,Uneducated,Married,Less than $40K
9277,720480183,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,1,2,1,1811.0,787,1024.0,0.585,4882,80,1.162,0.435,7.8291e-05,0.99992,3.0,2.0,1.0,787.0,0.585,1.162,0.435,others,Divorced,Less than $40K
9278,718484283,Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,4,3478.0,2517,961.0,0.685,1409,49,0.75,0.724,0.00019296,0.99981,3.0,1.0,4.0,2517.0,0.685,0.75,0.724,Post-Graduate,Married,$60K - $80K
9279,709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900.0,1376,524.0,0.89,1881,45,0.607,0.724,0.00028744,0.99971,3.0,2.0,3.0,1376.0,0.89,0.607,0.724,Doctorate,Married,others
9280,710375283,Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2,2033.0,1471,562.0,0.672,2236,55,0.41,0.724,0.00015871,0.99984,2.0,3.0,2.0,1471.0,0.672,0.41,0.724,Uneducated,Single,$40K - $60K
9281,721045608,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32,6,3,3,2943.0,2131,812.0,0.597,4554,75,0.562,0.724,0.00030516,0.99969,3.0,3.0,3.0,2131.0,0.597,0.562,0.724,High School,Married,Less than $40K
9282,714296358,Existing Customer,52,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,3433.0,2486,947.0,0.838,4831,78,0.529,0.724,9.0064e-05,0.99991,2.0,1.0,3.0,2486.0,0.838,0.529,0.724,College,others,Less than $40K
9283,717730533,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,1,3,1614.0,925,689.0,0.598,2659,63,0.75,0.573,7.9494e-05,0.99992,2.0,1.0,3.0,925.0,0.598,0.75,0.573,Graduate,Single,$40K - $60K
9284,716420358,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,0.00031746,0.99968,2.0,2.0,4.0,1490.0,0.66,0.66,0.573,High School,Married,$40K - $60K
9285,781143933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36,5,3,3,2313.0,1325,988.0,0.723,5006,76,0.81,0.573,0.00030516,0.99969,3.0,3.0,3.0,1325.0,0.723,0.81,0.573,High School,Single,Less than $40K
9286,715277583,Existing Customer,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,2,1,2111.0,1209,902.0,0.594,2803,61,0.605,0.573,7.3235e-05,0.99993,3.0,2.0,1.0,1209.0,0.594,0.605,0.573,Uneducated,Divorced,Less than $40K
9287,711727083,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,36,2,1,3,2833.0,1622,1211.0,0.951,14341,101,0.712,0.573,8.6952e-05,0.99991,1.0,1.0,3.0,1622.0,0.951,0.712,0.573,Graduate,Single,$40K - $60K
9288,715688958,Existing Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,1,3,2736.0,2043,693.0,0.801,4550,84,0.75,0.747,0.000109,0.99989,2.0,1.0,3.0,2043.0,0.801,0.75,0.747,Post-Graduate,Single,Less than $40K
9289,709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,26,4,3,0,1791.0,1337,454.0,0.763,3592,46,0.917,0.747,6.9589e-05,0.99993,4.0,3.0,2.0,1337.0,0.763,0.917,0.747,Graduate,Single,$80K - $120K
9290,710815608,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,25,3,2,3,2049.0,1530,519.0,1.344,4521,70,0.628,0.747,0.0001861,0.99981,2.0,2.0,3.0,1530.0,1.344,0.628,0.747,High School,Married,$60K - $80K
9291,715191258,Existing Customer,47,F,5,Unknown,Married,Unknown,Blue,41,1,2,3,2675.0,1999,676.0,0.679,4138,64,0.561,0.747,0.00021724,0.99978,5.0,2.0,3.0,1999.0,0.679,0.561,0.747,others,Married,others
9292,715178733,Existing Customer,47,F,2,Unknown,Single,Less than $40K,Blue,41,5,3,1,2289.0,1611,678.0,0.648,4817,77,0.75,0.704,0.00011924,0.99988,2.0,3.0,1.0,1611.0,0.648,0.75,0.704,others,Single,Less than $40K
9293,788730933,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,20,6,3,3,2084.0,1468,616.0,1.004,1132,28,0.556,0.704,0.00031104,0.99969,2.0,3.0,3.0,1468.0,1.004,0.556,0.704,Uneducated,Single,Less than $40K
9294,716773533,Existing Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,3,1726.0,1215,511.0,1.175,1712,48,0.548,0.704,9.6126e-05,0.9999,3.0,1.0,3.0,1215.0,1.175,0.548,0.704,Graduate,Married,$60K - $80K
9295,815091333,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,43,3,1,2,3119.0,2196,923.0,0.81,4705,77,1.2,0.704,6.282e-05,0.99994,3.0,1.0,2.0,2196.0,0.81,1.2,0.704,others,Married,Less than $40K
9296,720180633,Existing Customer,50,M,2,College,Married,$120K +,Blue,36,3,2,3,3390.0,2385,1005.0,0.656,4128,73,0.698,0.704,0.00018612,0.99981,2.0,2.0,3.0,2385.0,0.656,0.698,0.704,College,Married,$120K +
9297,714121983,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,42,4,2,3,4349.0,1400,2949.0,0.641,4694,84,0.75,0.322,0.00019864,0.9998,3.0,2.0,3.0,1400.0,0.641,0.75,0.322,Graduate,Single,others
9298,774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,1,6443.0,2073,4370.0,0.8,9277,92,0.769,0.322,6.9248e-05,0.99993,3.0,2.0,1.0,2073.0,0.8,0.769,0.322,College,Divorced,$40K - $60K
9299,708838908,Existing Customer,49,F,3,Unknown,Single,$40K - $60K,Blue,42,4,3,4,5129.0,1654,3475.0,0.618,3192,61,0.848,0.322,0.00058851,0.99941,3.0,3.0,4.0,1654.0,0.618,0.848,0.322,others,Single,$40K - $60K
9300,766006758,Existing Customer,63,M,1,High School,Married,$60K - $80K,Blue,56,3,2,4,7216.0,2321,4895.0,0.491,1734,38,0.583,0.322,0.00029799,0.9997,1.0,2.0,4.0,2321.0,0.491,0.583,0.322,High School,Married,$60K - $80K
9301,711646908,Attrited Customer,39,M,3,Unknown,Single,$60K - $80K,Blue,23,1,2,3,7821.0,2517,5304.0,0.408,2010,43,0.344,0.322,0.99544,0.00455805,3.0,2.0,3.0,2517.0,0.408,0.344,0.322,others,Single,$60K - $80K
9302,790164408,Existing Customer,59,F,1,Unknown,Married,Less than $40K,Blue,52,6,3,3,2308.0,2094,214.0,0.722,4869,77,0.75,0.907,0.00031211,0.99969,1.0,3.0,3.0,2094.0,0.722,0.75,0.907,others,Married,Less than $40K
9303,716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,0.99735,0.00265408,2.0,3.0,3.0,2353.0,0.924,0.577,0.907,Doctorate,Single,Less than $40K
9304,712801758,Existing Customer,37,F,1,Graduate,Single,$40K - $60K,Blue,27,6,1,2,2673.0,2517,156.0,0.714,3052,63,0.75,0.942,5.1697e-05,0.99995,1.0,1.0,2.0,2517.0,0.714,0.75,0.942,Graduate,Single,$40K - $60K
9305,714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,6.8225e-05,0.99993,2.0,3.0,2.0,849.0,0.456,0.75,0.24,Uneducated,Single,$40K - $60K
9306,712554183,Existing Customer,65,F,2,College,Single,$40K - $60K,Blue,54,4,3,2,3009.0,721,2288.0,0.68,4070,71,0.614,0.24,0.00017488,0.99983,2.0,3.0,2.0,721.0,0.68,0.614,0.24,College,Single,$40K - $60K
9307,711019308,Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue,45,3,2,0,6385.0,1535,4850.0,1.138,1612,47,0.88,0.24,4.0816e-05,0.99996,2.0,2.0,2.0,1535.0,1.138,0.88,0.24,High School,Single,$60K - $80K
9308,716513358,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,5,3,3,2069.0,1802,267.0,0.651,4402,91,0.75,0.871,0.00030251,0.9997,2.0,3.0,3.0,1802.0,0.651,0.75,0.871,Graduate,Divorced,others
9309,708450033,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,13,6,2,1,2605.0,2269,336.0,0.881,5298,79,0.837,0.871,6.9242e-05,0.99993,3.0,2.0,1.0,2269.0,0.881,0.837,0.871,High School,others,Less than $40K
9310,767005683,Existing Customer,60,M,0,Unknown,Single,$40K - $60K,Blue,46,6,2,1,1781.0,1551,230.0,0.722,3527,66,0.61,0.871,6.4745e-05,0.99994,2.0,2.0,1.0,1551.0,0.722,0.61,0.871,others,Single,$40K - $60K
9311,711716133,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585.0,1381,204.0,0.706,2360,40,0.379,0.871,0.99095,0.00905,3.0,3.0,1.0,1381.0,0.706,0.379,0.871,High School,Married,$40K - $60K
9312,710937783,Existing Customer,53,F,0,Uneducated,Married,$40K - $60K,Blue,40,1,3,3,2772.0,2414,358.0,0.805,5313,68,1.194,0.871,0.00026692,0.99973,2.0,3.0,3.0,2414.0,0.805,1.194,0.871,Uneducated,Married,$40K - $60K
9313,808045833,Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,44,2,3,2,7659.0,1698,5961.0,0.992,15860,105,0.75,0.222,0.00019191,0.99981,3.0,3.0,2.0,1698.0,0.992,0.75,0.222,Uneducated,Single,Less than $40K
9314,788761608,Existing Customer,26,F,0,High School,Single,Unknown,Blue,13,3,3,4,10286.0,2286,8000.0,0.671,2564,57,0.462,0.222,0.00043049,0.99957,2.0,3.0,4.0,2286.0,0.671,0.462,0.222,High School,Single,others
9315,708478233,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.0,1238,4335.0,0.624,4348,90,0.837,0.222,0.00011811,0.99988,3.0,2.0,2.0,1238.0,0.624,0.837,0.222,Graduate,Married,$40K - $60K
9316,714306258,Existing Customer,56,M,1,College,Married,$60K - $80K,Blue,46,3,2,1,10117.0,2242,7875.0,0.662,1509,44,0.467,0.222,6.2639e-05,0.99994,1.0,2.0,1.0,2242.0,0.662,0.467,0.222,College,Married,$60K - $80K
9317,719739108,Existing Customer,62,F,0,Graduate,Divorced,$40K - $60K,Blue,50,3,2,4,11352.0,2517,8835.0,0.751,4021,56,0.806,0.222,0.00028024,0.99972,2.0,2.0,4.0,2517.0,0.751,0.806,0.222,Graduate,Divorced,$40K - $60K
9318,710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222,8.4537e-05,0.99992,1.0,1.0,3.0,1656.0,0.6,0.962,0.222,College,others,$40K - $60K
9319,769152783,Attrited Customer,60,F,2,High School,Single,Less than $40K,Blue,54,1,6,2,8141.0,1811,6330.0,1.043,5043,53,0.432,0.222,0.99281,0.00719,2.0,6.0,2.0,1811.0,1.043,0.432,0.222,High School,Single,Less than $40K
9320,780105483,Attrited Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222,0.99819,0.0018132,2.0,4.0,4.0,377.0,1.048,0.485,0.222,Uneducated,Single,Less than $40K
9321,720781158,Existing Customer,44,F,2,Uneducated,Divorced,$40K - $60K,Blue,27,4,2,3,5608.0,1243,4365.0,0.497,3829,74,0.396,0.222,0.00019683,0.9998,2.0,2.0,3.0,1243.0,0.497,0.396,0.222,Uneducated,Divorced,$40K - $60K
9322,716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874.0,2415,8459.0,0.933,4619,59,0.372,0.222,0.99639,0.00360858,1.0,3.0,3.0,2415.0,0.933,0.372,0.222,High School,Single,$120K +
9323,709231683,Existing Customer,36,F,2,Graduate,Unknown,$40K - $60K,Blue,23,6,2,3,2024.0,901,1123.0,0.659,4861,84,0.75,0.445,0.00019143,0.99981,2.0,2.0,3.0,901.0,0.659,0.75,0.445,Graduate,others,$40K - $60K
9324,711119358,Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,31,6,1,2,2014.0,896,1118.0,1.055,2460,52,0.857,0.445,6.282e-05,0.99994,3.0,1.0,2.0,896.0,1.055,0.857,0.445,others,Married,$60K - $80K
9325,716075208,Existing Customer,32,F,3,High School,Married,Less than $40K,Blue,22,4,2,4,4561.0,2029,2532.0,0.768,1874,38,0.52,0.445,0.00032942,0.99967,3.0,2.0,4.0,2029.0,0.768,0.52,0.445,High School,Married,Less than $40K
9326,804649833,Existing Customer,42,M,3,Post-Graduate,Married,$40K - $60K,Blue,29,3,3,4,2533.0,1126,1407.0,0.788,3436,74,0.574,0.445,0.00062998,0.99937,3.0,3.0,4.0,1126.0,0.788,0.574,0.445,Post-Graduate,Married,$40K - $60K
9327,715423233,Existing Customer,46,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.0,796,994.0,0.722,3539,57,0.966,0.445,0.00034328,0.99966,5.0,3.0,3.0,796.0,0.722,0.966,0.445,others,Married,$60K - $80K
9328,717123858,Existing Customer,36,F,1,Graduate,Married,$40K - $60K,Blue,36,5,1,3,3635.0,1617,2018.0,0.828,4045,62,1.067,0.445,8.6952e-05,0.99991,1.0,1.0,3.0,1617.0,0.828,1.067,0.445,Graduate,Married,$40K - $60K
9329,708145908,Existing Customer,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445,5.694e-05,0.99994,2.0,3.0,2.0,2185.0,0.66,1.088,0.445,Graduate,Married,$40K - $60K
9330,711879633,Existing Customer,45,M,3,High School,Single,Less than $40K,Blue,29,4,1,2,2766.0,1985,781.0,0.796,4480,70,0.75,0.718,5.5559e-05,0.99994,3.0,1.0,2.0,1985.0,0.796,0.75,0.718,High School,Single,Less than $40K
9331,760807608,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41,5,3,4,2340.0,1680,660.0,0.791,4751,83,0.804,0.718,0.0005564,0.99944,4.0,3.0,4.0,1680.0,0.791,0.804,0.718,Uneducated,Married,Less than $40K
9332,713309583,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,36,6,3,4,2967.0,2129,838.0,1.075,2177,59,0.788,0.718,0.00050168,0.9995,2.0,3.0,4.0,2129.0,1.075,0.788,0.718,College,Married,Less than $40K
9333,770762133,Existing Customer,52,F,3,High School,Married,Unknown,Blue,38,2,1,2,3505.0,2517,988.0,0.612,5034,79,0.681,0.718,5.5559e-05,0.99994,3.0,1.0,2.0,2517.0,0.612,0.681,0.718,High School,Married,others
9334,709382958,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,4,2894.0,2077,817.0,0.574,1017,25,0.562,0.718,0.00015804,0.99984,2.0,1.0,4.0,2077.0,0.574,0.562,0.718,Graduate,Married,$40K - $60K
9335,714245358,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,0.00018665,0.99981,3.0,3.0,2.0,1566.0,0.574,0.711,0.718,Graduate,Divorced,Less than $40K
9336,709134333,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,28,6,2,3,3136.0,2253,883.0,0.722,4674,67,0.763,0.718,0.00019143,0.99981,2.0,2.0,3.0,2253.0,0.722,0.763,0.718,Graduate,others,Less than $40K
9337,710369658,Existing Customer,50,M,3,Unknown,Married,$60K - $80K,Blue,36,4,3,2,3276.0,2353,923.0,0.725,4488,92,0.736,0.718,0.00020516,0.99979,3.0,3.0,2.0,2353.0,0.725,0.736,0.718,others,Married,$60K - $80K
9338,713574708,Existing Customer,39,M,3,College,Single,$40K - $60K,Blue,28,6,2,2,1640.0,1177,463.0,0.695,3124,66,0.784,0.718,0.00011483,0.99989,3.0,2.0,2.0,1177.0,0.695,0.784,0.718,College,Single,$40K - $60K
9339,720093333,Existing Customer,41,M,3,Post-Graduate,Divorced,$120K +,Blue,29,6,1,3,3491.0,2506,985.0,0.873,4855,79,0.58,0.718,0.00011311,0.99989,3.0,1.0,3.0,2506.0,0.873,0.58,0.718,Post-Graduate,Divorced,$120K +
9340,821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,4,1,4,2286.0,1641,645.0,0.947,4321,89,0.712,0.718,0.00015942,0.99984,3.0,1.0,4.0,1641.0,0.947,0.712,0.718,High School,Single,others
9341,713985183,Existing Customer,46,F,5,Graduate,Single,Less than $40K,Blue,38,4,5,2,2799.0,2412,387.0,0.877,4634,91,0.75,0.862,0.00020741,0.99979,5.0,5.0,2.0,2412.0,0.877,0.75,0.862,Graduate,Single,Less than $40K
9342,708614058,Existing Customer,56,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960.0,1690,270.0,0.63,3870,67,0.558,0.862,0.00032656,0.99967,2.0,2.0,4.0,1690.0,0.63,0.558,0.862,Graduate,Divorced,Less than $40K
9343,718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,2082.0,1794,288.0,0.735,3423,48,0.92,0.862,0.99518,0.00481999,4.0,2.0,3.0,1794.0,0.735,0.92,0.862,Uneducated,Married,Less than $40K
